promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
69976,209924,It isn 't very frightening at all .,Es ist nicht sehr beängstigend .,90,90,100,,,,,"[90.0, 90.0, 100.0]","[0.55714264737308, 0.7879659154495712, 1.0134899268248025]",93.33333333333331,0.7861994965491513
39688,119061,This was not very enjoyable .,Das war nicht sehr angenehm .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
76047,228137,Clinton wants it to be acceptable and unable to tarnish his position .,"Clinton will , dass er akzeptabel ist und seine Position nicht trüben kann .",80,100,50,100.0,,,,"[80.0, 100.0, 100.0]","[0.28464795531933834, 1.1081731307655542, 0.5119494008427243]",93.33333333333331,0.6349234956425389
76071,228209,The Clinton parallel is obvious to republicans .,Die Clinton-Parallele ist für die Republikaner offensichtlich .,100,85,100,,,,,"[100.0, 85.0, 100.0]","[0.8296373394268215, 0.6278623077915797, 1.0134899268248025]",95.0,0.8236631913477345
27090,81267,The idea of investing some of Social Security 's revenues into the stock market was put forward by the vice president .,"Die Idee , einen Teil der Einnahmen der Sozialversicherung in den Aktienmarkt zu investieren , wurde vom Vizepräsidenten vorgeschlagen .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
91603,274802,Kramenin knew that he had heard that name before .,"Kramenin wusste , dass er diesen Namen schon mal gehört hatte .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
52121,156360,People know what to be afraid of .,"Die Leute wissen , wovor sie Angst haben müssen .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
34213,102636,"Gertis had a population of 8,000 .",Weblinks einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
114292,342865,Eleventh and a half men .,Und Männer .,0,5,29,,,,,"[0.0, 5.0, 29.0]","[-1.895309581110594, -1.9337954147362848, -1.102262114590672]",11.333333333333336,-1.6437890368125168
2500,7499,The Delian League designated this place as the home of the treasury .,Die Delos League bezeichnete diesen Ort als die Heimat des Finanzministeriums .,70,80,30,100.0,,,,"[70.0, 80.0, 100.0]","[0.012153263265596818, 0.46775870013358817, 0.5119494008427243]",83.33333333333333,0.3306204547473031
95373,286112,He sighed .,Er seufzte .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
31203,93606,It doesn 't matter to the commission because it 's none of their business .,"Es ist für die Kommission nicht wichtig , denn es geht sie nichts an .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
127270,381793,45 to 48,45 bis 48,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
88769,266300,The hypothetical data is not in the table,Die Hypothetischen Daten sind nicht in der Tabelle enthalten .,100,70,100,,,,,"[100.0, 70.0, 100.0]","[0.8296373394268215, 0.14755148481760513, 1.0134899268248025]",90.0,0.6635595836897431
22372,67113,I hollered to get their attention .,"Ich habe gebrüllt , um Ihre Aufmerksamkeit zu bekommen .",100,70,91,,,,,"[100.0, 70.0, 91.0]","[0.8296373394268215, 0.14755148481760513, 0.7452960060819959]",87.0,0.5741616101088075
58293,174876,I don 't have any calls and I can talk now .,Ich habe keine Anrufe und ich kann jetzt reden .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
69397,208187,She laughs until she cries .,"Sie lacht , bis sie weint .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
8463,25386,You would use the telephone to call your friends .,"Du würdest das Telefon benutzen , um deine Freunde anzurufen .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
78472,235411,"The faithful make their devotions against a backdrop of statues , carvings , and incense burners .","Die Gläubigen machen ihre Andacht vor dem Hintergrund von Statuen , Schnitzereien und Weihrauch Brennern .",100,100,50,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 0.5119494008427243]",100.0,0.8165866236783668
13401,40200,as well as assist,Sowie bei der Unterstützung von,11,75,100,100.0,,,,"[75.0, 100.0, 100.0]","[0.30765509247559664, 1.0134899268248025, 0.5119494008427243]",91.66666666666669,0.6110314733810411
61959,185874,The whole deal went off without a hitch .,Der ganze Deal ging ohne Probleme los .,100,100,91,,,,,"[100.0, 100.0, 91.0]","[0.8296373394268215, 1.1081731307655542, 0.7452960060819959]",97.0,0.8943688254247905
76102,228302,Food is no longer grown in good soil .,Lebensmittel werden nicht mehr in gutem Boden angebaut .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
90419,271250,It has been thirty degrees for a while .,Für eine Weile sind es grad .,0,70,69,70.0,,,,"[70.0, 69.0, 70.0]","[0.14755148481760513, 0.08971086648846861, -0.9193675811501422]",69.66666666666667,-0.2273684099480228
13366,40095,"You 're the uttermost and extremely foolish , Tuppence !","Du bist das äußerste und extrem dumm , Penny !",45,50,29,,,,,"[45.0, 50.0, 29.0]","[-0.6690834668687571, -0.49286294581436096, -1.102262114590672]",41.333333333333336,-0.75473617575793
99587,298754,She wondered if Tuppence was telling the truth .,"Sie fragte sich , ob Penny die Wahrheit sagt .",50,50,29,,,,,"[50.0, 50.0, 29.0]","[-0.5328361208418863, -0.49286294581436096, -1.102262114590672]",43.0,-0.7093203937489729
67212,201632,Someone doesn 't floss while driving .,Jemand kann beim fahren nicht zahnseide benutzen .,91,60,50,70.0,,,,"[60.0, 50.0, 70.0]","[-0.17265573049837793, -0.4764762995241231, -0.9193675811501422]",60.0,-0.5228332037242144
31318,93951,At higher prices .,Zu höheren Preisen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
121580,364725,They stop whatever they are doing immediately to bow their foreheads to the ground .,"Sie stoppen alles , was sie tun , um ihre Stirn auf den Boden zu beugen .",100,90,80,,,,,"[100.0, 90.0, 80.0]","[0.8296373394268215, 0.7879659154495712, 0.41750343628523223]",90.0,0.678368897053875
111471,334402,He used to have a lot of trust in them .,Er hatte sehr viel Vertrauen in Sie .,91,70,69,,,,,"[91.0, 70.0, 69.0]","[0.584392116578454, 0.14755148481760513, 0.08971086648846861]",76.66666666666667,0.27388482262817593
61376,184125,The horsemen are on black horses .,Die Reiter sind auf schwarzen Pferden .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
73002,219002,Dignitaries are not allowed anymore .,Würdenträger sind nicht mehr erlaubt .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
96757,290264,"Not at all , you miss the point .","Ganz und gar nicht , du verpasst den Punkt .",100,80,91,,,,,"[100.0, 80.0, 91.0]","[0.8296373394268215, 0.46775870013358817, 0.7452960060819959]",90.33333333333331,0.6808973485474685
49334,147999,No more arose aside from those who stayed to worship .,"Außer denjenigen , die zum Gebet dienten , kam es nicht mehr zu .",30,60,40,,,,,"[30.0, 60.0, 40.0]","[-1.0778255049493695, -0.17265573049837793, -0.7744695447939082]",43.33333333333334,-0.6749835934138853
64022,192062,Thorn agreed and thought it was a good idea .,Thorn stimmte zu und hielt es für eine gute Idee .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
60015,180042,PM2 can be confounded by how solvent the fund is .,"Pm2 kann durch die Art und Weise widerlegt werden , wie lösemittel der Fonds ist .",80,70,40,100.0,,,,"[80.0, 70.0, 100.0]","[0.28464795531933834, 0.14755148481760513, 0.5119494008427243]",83.33333333333333,0.3147162803265559
101131,303386,Borrowdale has been featured on international touring guides .,Einzelnachweise einzelnachweise einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
35444,106329,Yes I do like eating spaghetti in the rain .,"Ja , ich esse gerne Spaghetti im Regen .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
15522,46563,Does war matter ?,Ist Krieg wichtig ?,100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
47168,141501,The group both maintains their individual charms and are key to the appeal of Edinburgh .,Die Gruppe behält sich ihre individuellen Reize vor und ist der Schlüssel für den Appell von Edinburgh .,85,50,80,100.0,,,,"[85.0, 80.0, 100.0]","[0.4208953013462091, 0.41750343628523223, 0.5119494008427243]",88.33333333333331,0.4501160461580553
3194,9581,There is nothing wrong going on with the A.S.E.,"Es ist nichts falsch , mit dem Mechaniker los zu gehen .",11,30,29,,,,,"[11.0, 30.0, 29.0]","[-1.5955654198514784, -1.133277376446327, -1.102262114590672]",23.33333333333333,-1.2770349702961592
90655,271958,Tuppence didn 't understand it .,Zwei Penny haben es nicht verstanden .,50,30,29,,,,,"[50.0, 30.0, 29.0]","[-0.5328361208418863, -1.133277376446327, -1.102262114590672]",36.333333333333336,-0.9227918706262952
83709,251123,There was a direct connection between this and Clinton 's Senate trial .,Es gab eine direkte Verbindung zwischen diesem und dem Senat von Clinton .,25,40,30,,,,,"[25.0, 40.0, 30.0]","[-1.2140728509762402, -0.813070161130344, -1.0724627900636934]",31.66666666666667,-1.0332019340567593
4915,14745,Most people still go nude at Sandycove .,Die meisten Leute gehen immer noch nackt in Woche .,25,40,29,,,,,"[25.0, 40.0, 29.0]","[-1.2140728509762402, -0.813070161130344, -1.102262114590672]",31.33333333333333,-1.0431350422324188
61690,185068,A Fodder Brother said she was avialable .,"Ein Futter Bruder sagte , sie sei erhältlich .",50,40,30,,,,,"[50.0, 40.0, 30.0]","[-0.5328361208418863, -0.813070161130344, -1.0724627900636934]",40.0,-0.8061230240119746
11116,33346,Saltzer was a network engineer .,Unix war ein Netzwerk .,11,25,11,,,,,"[11.0, 25.0, 11.0]","[-1.5955654198514784, -1.2933809841043187, -1.638649956076285]",15.666666666666664,-1.5091987866773608
52844,158530,He made another gesture .,Er hat eine weitere Geste gemacht .,90,100,100,,,,,"[90.0, 100.0, 100.0]","[0.55714264737308, 1.1081731307655542, 1.0134899268248025]",96.66666666666669,0.8929352349878122
1149,3447,Federal CIOs have begun using the advice .,Die Bundes haben mit dem Rat begonnen .,25,20,30,,,,,"[25.0, 20.0, 30.0]","[-1.2140728509762402, -1.45348459176231, -1.0724627900636934]",25.0,-1.2466734109340811
126054,378146,Ca 'daan had told a funny joke which sparred him .,"Ca ' daan hatte einen lustigen Witz erzählt , der ihn kämpfte .",50,50,50,,,,,"[50.0, 50.0, 50.0]","[-0.5328361208418863, -0.49286294581436096, -0.4764762995241231]",50.0,-0.5007251220601234
101037,303105,The witch told that to Hansel and Gretel .,Die Hexe hat das Hänsel und Gretel erzählt .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
79125,237371,A discount rate is always applied when searching for car prices .,Bei der Suche nach KFZ-Preisen wird bei der Suche nach Auto immer ein Abzinsungssatz angewendet .,70,30,45,100.0,40.0,,,"[30.0, 45.0, 40.0]","[-1.133277376446327, -0.6254729221590156, -0.182890907686774]",38.333333333333336,-0.6472137354307056
76940,230817,Sir Ernest Heavywether struggled to get out of his tiny chair .,"Sir Ernest Heavywether kämpfte , um aus seinem winzigen Stuhl zu kommen .",70,80,100,,,,,"[70.0, 80.0, 100.0]","[0.012153263265596818, 0.46775870013358817, 1.0134899268248025]",83.33333333333333,0.4978006300746625
106337,319003,Sather Karf wanted to know the verdict .,Sather Karf wollte das Urteil wissen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
45358,136072,"Mary McGrory , Wodehouse , and Paul Gigot","Mary Mcgrory , Wodehouse und Paul gebratene",80,40,40,90.0,89.0,50.0,,"[40.0, 40.0, 50.0]","[-0.813070161130344, -0.7744695447939082, -0.5557006150494742]",43.33333333333334,-0.7144134403245754
53433,160297,Shuger 's at-night withdrawals .,Shuger ist in der Nacht .,11,25,29,,,,,"[11.0, 25.0, 29.0]","[-1.5955654198514784, -1.2933809841043187, -1.102262114590672]",21.66666666666667,-1.3304028395154897
48416,145246,He smiled warmly .,Er lächelte herzlich .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
62025,186073,Tuppence ran very quickly to his new spot .,Zwei Pence liefen sehr schnell zu seinem neuen Platz .,50,30,29,,,,,"[50.0, 30.0, 29.0]","[-0.5328361208418863, -1.133277376446327, -1.102262114590672]",36.333333333333336,-0.9227918706262952
25901,77701,Jeanette Winterson may have only revived an old writing and taken credit for it 's revival .,Jeanette Begründung hat vielleicht nur eine alte Schrift wieder aufleben lassen und Anerkennung für die Erweckung des Landes erhalten .,50,30,40,,,,,"[50.0, 30.0, 40.0]","[-0.5328361208418863, -1.133277376446327, -0.7744695447939082]",40.0,-0.8135276806940405
95911,287727,Tuppence was silent and ignored the man .,Penny war still und ignorierte den Mann .,50,30,29,,,,,"[50.0, 30.0, 29.0]","[-0.5328361208418863, -1.133277376446327, -1.102262114590672]",36.333333333333336,-0.9227918706262952
69752,209253,I know it looks like a lobster .,"Ich weiß , es sieht aus wie ein Hummer .",100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
56764,170290,You will see the heveans because of how amazing this gum is .,"Du wirst die Heveans sehen , weil der Kaugummi so toll ist .",70,50,70,,,,,"[70.0, 50.0, 70.0]","[0.012153263265596818, -0.49286294581436096, 0.11951019101544712]",63.33333333333334,-0.12039983051110567
56204,168610,"Been getting a bit of it back , it seems .","Ich habe ein bisschen davon bekommen , wie es scheint .",51,100,65,90.0,64.0,,,"[51.0, 65.0, 64.0]","[-0.5055866516365122, -0.029486431619445436, 0.7885589258195411]",60.0,0.08449528085452784
2306,6918,She pondered what else cause maintenance issues to arise .,"Sie dachte darüber nach , was sonst noch Probleme mit der Instandhaltung verursachen würde .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
79690,239066,The sentence makes complete sense .,Der Satz ergibt vollkommen sinn .,91,70,69,,,,,"[91.0, 70.0, 69.0]","[0.584392116578454, 0.14755148481760513, 0.08971086648846861]",76.66666666666667,0.27388482262817593
120255,360753,"The song A Room with a View , which Jackson wrote in 1983 , inspired him to build Neverland Ranch .","Das Lied ein Raum mit einer Aussicht , den Jackson 1983 schrieb , inspirierte ihn dazu , die Nimmerland Ranch zu bauen .",90,40,35,100.0,50.0,,,"[40.0, 35.0, 50.0]","[-0.813070161130344, -0.9234661674288007, 0.22187985627419066]",41.66666666666666,-0.5048854907616515
121922,365752,He had two red horns poking out of his forehead .,"Er hatte zwei rote Hörner , die aus der Stirn sich .",90,40,45,90.0,69.0,,,"[40.0, 45.0, 69.0]","[-0.813070161130344, -0.6254729221590156, 0.9909443078000235]",51.33333333333334,-0.14919959182977868
34150,102448,The Doryphorus of Polycletus was very famous at the time it was sculpted .,"Die Doryphorus von Polycletus war zu der Zeit , als sie geformt wurde , sehr berühmt .",90,100,100,,,,,"[90.0, 100.0, 100.0]","[0.55714264737308, 1.1081731307655542, 1.0134899268248025]",96.66666666666669,0.8929352349878122
64504,193509,Weary of the argument Greuze had conceded .,"Müde von dem Argument , das Greuze eingeräumt hatte .",25,50,50,,,,,"[25.0, 50.0, 50.0]","[-1.2140728509762402, -0.49286294581436096, -0.4764762995241231]",41.66666666666666,-0.7278040321049081
2186,6558,"Tuppence considered the tactic briefly , and then refused .",Zwei Pence hielten die Taktik kurz und lehnten ab .,50,30,29,,,,,"[50.0, 30.0, 29.0]","[-0.5328361208418863, -1.133277376446327, -1.102262114590672]",36.333333333333336,-0.9227918706262952
128661,385967,Mathew Greenwald was a cosponsor for the survey .,Einzelnachweise weblinks einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
72876,218625,The Administrator is forbidden to allow total annual emissions of sulfur dioxide from utility units to be over 8.90 million tons .,"Dem Verwalter ist es untersagt , die jährlichen Emissionen von Schwefeldioxid aus den Versorgungsunternehmen auf über 8.90 Millionen Tonnen zu erhöhen .",70,65,70,,,,,"[70.0, 65.0, 70.0]","[0.012153263265596818, -0.012552122840386405, 0.11951019101544712]",68.33333333333333,0.03970377714688584
